@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute Linearity numeric
@attribute 'Close to Cam' numeric
@attribute 'Close to Other Face' numeric
@attribute Smile {0,1,2}

@data
1369,'2017/02/11 14:07:18:903',18,0,124.348923,116.178421,248.505447,51.890095,100.723236,252.547348,535.425659,273.787598,0.001091,135.81134,43.884674,323.818298,338.039185,?,?,1,?
1370,'2017/02/11 14:07:19:039',18,0,125.535843,116.984688,249.137466,63.571156,101.881439,254.971893,537.576355,273.611237,0.001858,135.119186,45.525146,325.194427,336.9375,?,?,1,?
1371,'2017/02/11 14:07:19:169',18,0,124.710953,116.68161,248.663574,63.039726,101.245468,253.374023,537.309692,272.737946,0.002969,135.496399,45.761658,324.305176,336.099609,?,?,1,?
1372,'2017/02/11 14:07:19:353',18,0.000001,125.017448,117.743881,248.79303,57.187004,101.704201,254.286194,538.276489,274.111908,0.008681,135.773773,45.998322,323.983032,336.083008,?,?,1,?
1373,'2017/02/11 14:07:19:500',18,0,125.185127,116.843216,250.340302,48.270794,102.3955,257.328644,539.902466,274.354462,0.007158,137.497131,47.483551,324.628265,335.734314,?,?,1,?
1374,'2017/02/11 14:07:19:642',18,0,123.778397,117.830231,249.300888,45.492123,101.265938,256.439209,540.373962,274.40094,0.004261,137.372406,48.002319,323.487976,338.283844,?,?,1,?
1375,'2017/02/11 14:07:19:801',18,0,124.056984,116.705063,248.715134,41.013069,102.385216,258.803619,541.820679,274.101929,0.00305,137.12146,50.703247,322.583496,335.787598,?,?,1,?
1376,'2017/02/11 14:07:19:954',18,0,124.546936,117.862053,249.438354,47.811596,103.409668,257.846313,541.737061,274.23761,0.001914,142.390244,50.494415,323.547241,334.90567,?,?,1,?
1377,'2017/02/11 14:25:32:716',19,99.990463,70.44751,91.506393,281.875305,99.835464,79.441422,355.056244,557.310425,256.402588,99.999977,67.452339,125.572052,325.581726,281.921875,?,?,?,1
1378,'2017/02/11 14:25:32:796',19,99.979836,70.707115,91.083496,281.628937,99.863884,79.14933,355.021118,557.410339,256.391479,99.999985,67.502769,126.410583,325.02594,282.128601,?,?,?,1
1379,'2017/02/11 14:25:32:952',19,99.965706,71.331131,91.72049,281.596741,99.846352,79.288223,354.694122,557.949585,256.593018,99.999985,66.656036,126.370239,325.774963,282.084625,?,?,?,1
1380,'2017/02/11 14:25:33:128',19,99.95443,70.403862,91.527695,281.521576,99.692467,79.054672,356.470123,558.336243,255.607178,99.999985,66.366302,126.277649,326.558777,282.95639,?,?,?,1
1381,'2017/02/11 14:25:33:242',19,99.963043,70.494057,91.568787,281.776978,99.648087,78.708115,356.277893,557.806885,256.466888,99.999977,65.943085,126.170227,326.49231,281.927887,?,?,?,1
1382,'2017/02/11 14:25:33:427',19,99.968124,71.109573,91.871704,281.51181,99.518036,79.231781,355.508209,557.94281,257.002991,99.999939,66.494644,126.146271,326.291748,282.16217,?,?,?,1
1383,'2017/02/11 14:25:33:540',19,99.96376,70.74324,91.894547,281.452332,99.443214,78.880402,354.717896,558.040161,256.135223,99.999916,66.751472,125.396423,326.197144,282.231293,?,?,?,1
1384,'2017/02/11 14:25:33:727',19,99.977989,71.152008,92.107864,282.024414,99.641174,77.359543,354.177307,557.650879,255.927261,99.999908,66.278175,125.97937,325.779724,282.578766,?,?,?,1
1385,'2017/02/11 14:25:33:842',19,99.984299,70.738968,92.058914,281.259613,99.728333,77.947296,357.323486,559.466309,255.605026,99.99987,66.693802,127.408112,326.482117,282.236816,?,?,?,1
1386,'2017/02/11 14:25:33:999',19,99.983421,70.951485,92.367889,281.536682,99.744392,78.058624,354.37912,557.296814,255.405243,99.999916,66.686478,125.00946,326.914246,282.364075,?,?,?,1
1387,'2017/02/11 14:25:34:179',19,99.990501,71.302513,92.22718,281.726501,99.81424,77.573288,354.641174,558.183838,256.011993,99.999931,66.704613,126.315002,326.320251,282.382019,?,?,?,1
1388,'2017/02/11 14:25:34:291',19,99.98555,71.349373,92.133881,281.608276,99.865685,78.368217,355.900085,559.228638,255.894653,99.999916,66.372269,128.030212,326.08078,282.121643,?,?,?,1
1389,'2017/02/11 14:25:34:478',19,99.980576,70.874031,92.017746,281.56955,99.891701,77.800568,355.787537,558.667114,256.413208,99.999916,66.602798,126.947083,326.445801,282.69696,?,?,?,1
1390,'2017/02/11 14:25:34:593',19,99.981949,71.382111,91.59314,281.16806,99.897827,78.8284,355.232513,558.13031,256.118622,99.999931,66.618111,126.255554,326.562622,282.626495,?,?,?,1
1391,'2017/02/11 14:25:34:783',19,99.975639,70.749298,92.029449,281.315491,99.874107,78.277382,355.229767,557.87616,255.255096,99.999954,66.892639,126.16861,326.971863,282.579102,?,?,?,1
1392,'2017/02/11 14:25:34:945',19,99.980743,71.143158,92.27317,281.421417,99.82486,78.915955,354.621796,557.652893,255.804688,99.999893,67.144249,123.434174,328.660736,283.112305,?,?,?,1
1393,'2017/02/11 14:25:35:084',19,99.969719,71.31147,91.91745,281.714478,99.705795,79.450256,354.899231,558.039795,255.886444,99.99968,66.318138,128.596802,326.158173,283.283936,?,?,?,1
1394,'2017/02/11 14:25:35:244',19,99.974648,71.278709,92.001923,281.784515,99.573235,78.698105,354.467957,557.468445,256.763,99.99752,67.245499,124.844055,327.907349,283.403748,?,?,?,1
1395,'2017/02/11 14:25:35:393',19,99.977859,71.351624,92.44931,281.984467,99.748154,78.515259,353.060364,557.03949,255.36264,99.982765,67.247322,125.764374,327.200653,283.420105,?,?,?,1
1396,'2017/02/11 14:25:35:540',19,99.98204,71.272766,92.05278,281.715088,99.767479,79.088982,350.812561,554.620056,256.032684,99.978714,66.7239,123.396057,326.746826,282.907104,?,?,?,1
1397,'2017/02/11 14:25:35:645',19,99.985863,70.265923,91.959053,281.382507,99.860268,78.099586,351.666199,554.92572,256.527771,99.994553,66.72905,124.680695,326.087097,282.480591,?,?,?,1
1398,'2017/02/11 14:25:35:837',19,99.987984,71.373466,92.211914,281.732971,99.904938,78.073341,349.268646,553.980408,256.26239,99.999596,65.443268,120.763733,326.692627,282.295929,?,?,?,1
1399,'2017/02/11 14:25:35:946',19,99.991951,71.069397,91.818314,281.683014,99.886284,79.040977,346.924194,551.616699,255.491272,99.999954,65.124809,118.521301,326.390381,282.010498,?,?,?,1
1400,'2017/02/11 14:25:36:134',19,99.98941,71.234962,92.143784,282.109711,99.877617,78.443016,342.19754,546.986267,254.451645,99.999985,65.298546,115.216766,325.576111,281.624207,?,?,?,1
1401,'2017/02/11 14:25:36:297',19,99.987778,70.951004,91.516083,281.453491,99.837166,77.809914,338.145935,541.851196,255.30423,100,65.193909,111.462433,324.522186,281.822174,?,?,?,1
1402,'2017/02/11 14:25:36:411',19,99.986649,70.613091,92.605682,281.616821,99.858353,78.035568,334.389526,538.531128,256.055878,99.999985,66.052956,110.317139,323.690796,281.681305,?,?,?,1
1403,'2017/02/11 14:25:36:596',19,99.946335,71.166031,92.292374,281.513092,99.892235,78.326035,335.49823,538.532715,256.491211,99.999985,66.590309,109.668457,324.751221,282.591858,?,?,?,1
1404,'2017/02/11 14:25:36:746',19,99.943634,70.688759,91.440033,282.338867,99.910744,78.087852,337.562805,539.212585,256.702301,99.999977,65.787445,110.5354,325.027283,282.846405,?,?,?,1
1405,'2017/02/11 14:25:36:897',19,99.954567,70.792244,92.663147,282.271057,99.905769,77.421745,336.602325,539.566101,256.579163,99.999962,66.086739,111.941895,324.086304,282.89743,?,?,?,1
1406,'2017/02/11 14:25:36:999',19,99.94413,71.09288,92.325096,281.899628,89.973846,76.886841,339.92749,541.517273,256.098022,99.999977,66.131279,117.874695,322.615845,282.415283,?,?,?,1
1407,'2017/02/11 14:25:37:228',19,99.985504,70.525803,92.022995,281.428864,3.669152,76.181671,340.631653,543.006836,254.846191,99.999985,65.634903,119.760254,321.832275,285.754608,?,?,?,1
1408,'2017/02/11 14:25:37:311',19,99.991943,71.95665,92.343048,281.70459,0.098017,77.324692,339.532715,542.160889,253.565979,99.999985,64.777184,121.502716,320.207397,287.812378,?,?,?,1
1409,'2017/02/11 14:25:37:502',19,99.991478,71.067543,92.923805,281.801605,0.020285,76.908157,339.257874,541.976563,253.340042,99.999985,65.508041,120.68576,321.364624,291.054993,?,?,?,1
1410,'2017/02/11 14:25:37:624',19,99.985077,71.345085,93.01445,282.046387,0.577061,77.283592,340.000885,542.86261,253.708389,99.999977,64.952995,121.32782,322.747131,291.974335,?,?,?,1
1411,'2017/02/11 14:25:37:770',19,99.959389,70.905884,93.080452,282.438232,40.969563,77.146614,341.725708,543.367432,253.605347,99.999939,64.617653,123.257111,322.652344,290.260803,?,?,?,1
1412,'2017/02/11 14:25:37:952',19,99.881599,70.448242,93.205193,282.259033,96.503639,76.619133,339.424744,543.154419,254.033539,99.999962,64.310432,121.656891,321.276428,290.232727,?,?,?,1
1413,'2017/02/11 14:25:38:077',19,99.779091,70.466461,92.588066,282.212524,99.366234,77.231598,341.692719,544.554871,254.003815,99.999977,64.562317,122.364655,322.536621,287.20105,?,?,?,1
1414,'2017/02/11 14:25:38:248',19,99.707962,70.224228,92.264633,282.105408,99.910126,76.923065,342.742065,544.66333,254.092422,99.999985,65.031509,121.022186,322.672882,284.020447,?,?,?,1
1415,'2017/02/11 14:25:38:351',19,99.609993,70.59256,93.00563,282.756042,99.972374,77.18042,341.314575,543.731201,254.690628,99.999977,65.723389,117.90094,323.532776,281.913025,?,?,?,1
1416,'2017/02/11 14:25:38:520',19,99.429459,70.117592,93.21685,282.135468,99.984291,77.584373,342.003784,544.849976,254.499786,99.999962,65.294685,116.045837,324.939575,281.519257,?,?,?,1
1417,'2017/02/11 14:25:38:702',19,99.185631,70.305466,92.881821,281.977966,99.994019,77.394928,342.084961,544.705688,253.916519,99.999931,64.583321,116.28299,324.90155,281.01889,?,?,?,1
1418,'2017/02/11 14:25:38:821',19,98.995796,70.489861,92.603065,282.574402,99.995171,77.415741,343.191528,545.775208,253.858658,99.999931,65.689369,116.373657,325.302734,280.829712,?,?,?,1
1419,'2017/02/11 14:25:39:001',19,99.022652,71.55574,92.944481,282.442902,99.992607,77.632668,341.813232,545.477112,253.604095,99.999954,65.841942,116.134979,325.256073,280.502899,?,?,?,1
1420,'2017/02/11 14:25:39:116',19,99.263268,71.235954,92.621155,282.614258,99.98381,76.730522,342.507324,544.910034,253.384674,99.999977,65.768623,116.371948,325.206512,280.606995,?,?,?,1
1421,'2017/02/11 14:25:39:300',19,99.438866,71.266968,92.814148,282.567139,99.951996,76.675575,342.725098,545.626526,253.281143,99.999962,64.303398,115.189697,325.831635,280.740082,?,?,?,1
1422,'2017/02/11 14:25:39:469',19,99.706772,71.91407,93.134842,282.20636,99.598701,75.878578,343.330505,545.961487,252.633057,99.999962,65.401108,116.265594,325.896759,280.895874,?,?,?,1
1423,'2017/02/11 14:25:39:602',19,99.772057,71.703171,93.345451,282.296906,97.908386,76.704056,343.122742,545.665161,251.453156,99.999954,65.515511,116.252502,326.18457,280.71228,?,?,?,1
1424,'2017/02/11 14:25:39:764',19,99.785881,71.492035,92.797928,281.973633,94.455528,75.790276,344.285339,545.967041,252.341217,99.999954,65.736923,115.704376,326.602234,281.059753,?,?,?,1
1425,'2017/02/11 14:25:39:881',19,99.793228,72.068634,93.174812,281.676361,96.596573,76.162193,341.728271,544.687378,252.25412,99.999962,65.158745,114.318207,326.676514,280.615662,?,?,?,1
1426,'2017/02/11 14:25:40:055',19,99.706856,71.215591,93.59507,281.504059,99.671577,75.972221,340.973328,544.404663,252.703827,99.999977,65.613525,112.433258,326.875702,280.790863,?,?,?,1
1427,'2017/02/11 14:25:40:168',19,99.775139,71.405846,92.697098,281.512329,99.965286,76.464233,342.27597,545.050049,252.865326,99.999977,64.784805,114.211731,326.291168,281.811493,?,?,?,1
1428,'2017/02/11 14:25:40:353',19,99.851028,71.255104,92.32869,281.759094,99.995827,76.026878,343.237152,545.675903,252.756927,99.999962,66.225525,114.437012,326.195801,281.730988,?,?,?,1
1429,'2017/02/11 14:25:40:470',19,99.903152,71.837135,91.897095,281.512054,99.998093,76.30143,342.18335,544.903015,253.249344,99.999977,66.178085,113.232758,326.32959,281.626984,?,?,?,1
1430,'2017/02/11 14:25:40:654',19,99.965027,71.426399,92.980057,281.130127,99.995216,76.003601,342.216095,545.077393,252.808716,99.999962,65.51622,114.890381,325.820374,281.13855,?,?,?,1
1431,'2017/02/11 14:25:40:821',19,99.944847,72.131271,92.599579,280.871155,99.996422,77.39241,343.611572,545.944153,252.510376,99.999977,65.775322,115.809174,326.321106,280.907257,?,?,?,1
1432,'2017/02/11 14:25:40:947',19,99.910187,71.995316,93.050018,280.714996,99.998596,77.311172,342.806702,546.41571,251.848373,99.999985,65.301498,115.632904,326.032959,280.927002,?,?,?,1
1433,'2017/02/11 14:25:41:118',19,99.847931,72.640923,92.831451,280.794678,99.999222,77.107758,344.230042,547.240417,251.73114,99.999977,65.551582,116.51236,326.324158,281.208435,?,?,?,1
1434,'2017/02/11 14:25:41:235',19,99.294807,71.92514,92.894897,280.425171,99.999794,77.460716,344.739044,547.699402,252.631821,99.999977,65.719528,116.243713,325.506805,281.218567,?,?,?,1
1435,'2017/02/11 14:25:41:410',19,98.963402,71.918419,93.151962,281.028381,99.999878,77.569489,345.104889,548.481384,253.183807,99.999977,65.695419,116.64978,326.271271,281.605896,?,?,?,1
1436,'2017/02/11 14:25:41:521',19,98.513687,72.128387,92.960426,280.480225,99.999832,77.443718,344.3703,547.214233,252.6474,99.999977,65.383133,116.722595,325.789551,282.013367,?,?,?,1
1437,'2017/02/11 14:25:41:737',19,98.414787,71.588844,92.444931,281.455444,99.999855,76.806686,342.993195,546.181213,250.036636,99.999962,65.730148,115.115112,326.71521,281.516937,?,?,?,1
1438,'2017/02/11 14:25:41:857',19,99.268806,71.166786,92.330551,281.390106,99.999847,77.027863,343.893738,546.137573,249.680481,99.999954,66.121513,115.693604,326.178375,281.771484,?,?,?,1
1439,'2017/02/11 14:25:55:454',20,0.000017,70.82515,92.281654,283.553131,0.000001,66.130852,328.301758,517.375,274.444763,0,67.815895,99.435059,324.766754,282.435699,?,?,?,2
1440,'2017/02/11 14:25:55:573',20,0.000019,71.120659,92.545273,283.892639,0.000001,66.264175,318.204773,510.679871,271.29187,0,68.252754,90.74588,323.531677,282.379852,?,?,?,2
1441,'2017/02/11 14:25:55:736',20,0.000013,71.319473,92.736908,283.83783,0.000001,66.825607,314.611023,506.269531,269.758575,0,68.449883,86.843384,324.064148,282.213379,?,?,?,2
1442,'2017/02/11 14:25:55:891',20,0.000016,70.903435,92.614899,284.400024,0,68.877129,313.436646,505.829956,271.771912,0,67.908569,84.561798,324.490875,281.870972,?,?,?,2
1443,'2017/02/11 14:25:56:043',20,0.00002,71.494194,92.72094,284.011536,0,70.13636,311.971191,505.641083,270.723755,0,68.688675,82.808655,324.909119,282.604919,?,?,?,2
1444,'2017/02/11 14:25:56:184',20,0.000021,70.783531,91.771584,284.053467,0,71.942703,313.825012,507.600159,271.673889,0,69.015068,84.412872,324.795959,282.100433,?,?,?,2
1445,'2017/02/11 14:25:56:329',20,0.000024,71.386948,92.967216,283.923157,0.000001,71.29892,313.305023,508.122742,270.961548,0,68.338257,84.592346,325.338379,282.234161,?,?,?,2
1446,'2017/02/11 14:25:56:470',20,0.000052,71.303391,92.340569,283.845673,0.000005,71.265953,313.121887,507.662323,271.622681,0,68.7939,84.176697,324.114532,282.412415,?,?,?,2
1447,'2017/02/11 14:25:56:613',20,0.000042,70.953156,92.61882,284.194458,0.000014,69.489822,311.974792,506.246826,271.027161,0,68.801399,83.745026,324.692383,282.551483,?,?,?,2
1448,'2017/02/11 14:25:56:769',20,0.000072,71.681854,91.790298,284.32431,0.000013,70.287651,312.551514,505.737762,270.555511,0,68.522911,83.001312,324.463318,282.601379,?,?,?,2
1449,'2017/02/11 14:25:56:897',20,0.000085,71.735512,92.463676,284.652435,0.000006,70.824852,311.568665,505.689178,270.141724,0,69.102859,83.212067,324.271637,282.602875,?,?,?,2
1450,'2017/02/11 14:25:56:998',20,0.000048,70.945602,92.952347,284.540619,0.000002,70.940277,311.460724,506.286804,269.59021,0,69.062332,83.000031,324.323242,283.22583,?,?,?,2
1451,'2017/02/11 14:25:57:182',20,0.000031,70.87365,92.772377,284.618958,0.000001,70.810135,312.472351,506.496338,269.176849,0,69.001442,84.206482,325.273071,282.920929,?,?,?,2
1452,'2017/02/11 14:25:57:297',20,0.000021,71.448067,92.780434,284.260681,0.000001,69.695396,312.404724,506.271301,268.760803,0,68.970459,84.172119,324.728668,282.980927,?,?,?,2
1453,'2017/02/11 14:25:57:481',20,0.000021,72.121971,92.706001,284.058533,0,70.13208,313.162537,506.66217,268.53595,0,69.507355,82.24231,327.802795,281.348816,?,?,?,2
1454,'2017/02/11 14:25:57:649',20,0.000029,71.425095,91.923073,284.143829,0,69.534149,312.345886,505.662933,268.730652,0,68.438828,85.497253,323.321533,279.130707,?,?,?,2
1455,'2017/02/11 14:25:57:760',20,0.000043,71.63649,92.457802,284.093811,0,70.034607,312.056274,505.027557,268.305969,0,68.968124,87.697876,321.993042,278.77478,?,?,?,2
1456,'2017/02/11 14:25:57:948',20,0.000042,71.570404,92.57605,284.431732,0,70.16449,312.522278,505.467743,267.782043,0,69.367638,87.721771,321.579712,279.418152,?,?,?,2
1457,'2017/02/11 14:25:58:097',20,0.000032,71.074158,92.650436,284.220917,0,69.447975,311.968567,505.049042,267.571228,0,68.597092,87.355225,322.404419,280.257324,?,?,?,2
1458,'2017/02/11 14:25:58:245',20,0.000017,71.840477,92.963425,284.091766,0,69.06015,312.278748,505.815582,267.257568,0,69.615723,86.547363,324.170105,282.173859,?,?,?,2
1459,'2017/02/11 14:25:58:351',20,0.000025,72.1222,92.616821,284.075989,0,69.931465,312.254089,505.305603,267.925507,0,68.073395,82.979767,326.595215,283.259857,?,?,?,2
1460,'2017/02/11 14:25:58:534',20,0.00003,71.607765,92.716263,284.097656,0,69.615517,312.319855,504.756958,267.44873,0,68.87207,82.918793,326.63269,283.58905,?,?,?,2
1461,'2017/02/11 14:25:58:649',20,0.000047,71.752602,92.493958,284.159912,0,69.027977,311.451721,504.476807,267.756348,0,67.674606,81.048889,326.949646,283.503723,?,?,?,2
1462,'2017/02/11 14:25:58:812',20,0.000067,71.665077,91.986038,284.550598,0,69.728378,313.058899,504.668976,267.593628,0,68.601944,81.537445,326.481506,283.444641,?,?,?,2
1463,'2017/02/11 14:25:59:002',20,0.000049,71.852814,92.669495,284.117218,0,70.207115,312.457855,504.530151,266.915649,0.000001,68.237473,82.031525,326.08783,283.524414,?,?,?,2
1464,'2017/02/11 14:25:59:117',20,0.000055,72.030914,92.112389,284.793396,0,69.431931,312.0896,503.926971,266.609528,0.000006,68.581871,80.317261,327.44104,283.513641,?,?,?,2
1465,'2017/02/11 14:25:59:297',20,0.000043,71.289955,92.083176,284.465515,0,69.891396,312.201172,504.427979,267.330963,0.000003,68.447433,81.604218,326.541016,283.895996,?,?,?,2
1466,'2017/02/11 14:25:59:449',20,0.000027,71.76844,92.404068,284.319885,0,68.915527,311.852295,504.712769,266.346863,0.000005,67.738586,81.545837,325.976501,283.924408,?,?,?,2
1467,'2017/02/11 14:25:59:601',20,0.000019,71.602089,92.585464,284.53183,0,68.672989,311.566711,504.175507,266.350006,0.000006,68.394691,80.431244,327.189636,284.125244,?,?,?,2
1468,'2017/02/11 14:25:59:702',20,0.000011,71.885422,92.422806,284.518005,0,69.019386,311.091614,503.579651,265.788574,0.000029,68.051613,79.706635,328.116882,283.882935,?,?,?,2
1469,'2017/02/11 14:25:59:924',20,0.000008,71.377083,92.828407,284.568695,0,68.805084,311.281342,503.931671,266.112091,0.000059,67.685043,81.630432,325.28775,284.103577,?,?,?,2
1470,'2017/02/11 14:26:00:056',20,0.000009,71.744553,92.557808,284.716095,0,68.551964,311.283813,504.171143,266.196381,0.000058,67.820221,81.689606,325.608459,284.376892,?,?,?,2
1471,'2017/02/11 14:26:00:168',20,0.000011,71.615814,92.523315,284.26178,0,69.667664,312.968231,505.311768,265.911072,0.000015,68.895241,84.418823,325.29007,284.217773,?,?,?,2
1472,'2017/02/11 14:26:00:353',20,0.000009,71.636391,92.602013,284.432922,0,68.996803,310.816559,503.866882,266.37146,0.000001,68.954872,82.270264,324.967224,284.714417,?,?,?,2
1473,'2017/02/11 14:26:00:466',20,0.00001,71.745605,91.613037,284.121765,0,69.27639,312.818329,504.852814,267.063599,0,68.179535,85.189972,323.668823,285.378784,?,?,?,2
1474,'2017/02/11 14:26:00:652',20,0.000009,71.798965,93.214622,284.037598,0,69.461479,310.244537,504.151611,265.722778,0,69.040237,85.35675,322.643768,285.698273,?,?,?,2
1475,'2017/02/11 14:26:00:765',20,0.000006,71.201286,93.208542,283.677551,0,69.656807,310.035706,504.374969,265.866852,0,68.899651,85.671326,322.680298,285.647949,?,?,?,2
1476,'2017/02/11 14:26:00:947',20,0.000008,70.784264,92.326248,284.051575,0,69.312347,311.071289,504.210083,265.585144,0,71.003914,85.21637,322.683502,285.1185,?,?,?,2
1477,'2017/02/11 14:26:01:091',20,0.000005,71.09417,92.500839,283.820465,0,69.350273,311.259125,504.206909,266.05304,0,68.181114,85.440216,322.876831,286.081238,?,?,?,2
1478,'2017/02/11 14:26:01:231',20,0.000005,71.254097,92.408272,283.871643,0,69.758179,311.886688,504.714661,265.852631,0,68.741753,86.119049,322.71698,285.840332,?,?,?,2
1479,'2017/02/11 14:26:01:405',20,0.000006,71.320206,93.02681,284.248596,0,69.052002,311.078857,504.817932,265.514313,0,68.743965,87.761444,321.886902,285.538025,?,?,?,2
1480,'2017/02/11 14:26:01:520',20,0.000005,71.736717,92.428246,284.25592,0,69.230949,310.787476,503.792633,266.426697,0,69.246941,84.75412,323.079468,285.620819,?,?,?,2
1481,'2017/02/11 14:26:01:705',20,0.000006,71.548073,92.294868,283.904205,0,68.920006,311.167969,504.268005,265.504547,0,68.303032,82.889923,325.233215,285.588898,?,?,?,2
1482,'2017/02/11 14:26:01:822',20,0.000006,71.73101,92.197815,284.260773,0,68.605247,311.575287,504.046082,265.593567,0,68.715073,83.487274,324.135559,285.262909,?,?,?,2
1483,'2017/02/11 14:26:02:005',20,0.000004,71.93602,91.562592,284.477692,0,68.742928,311.09552,503.216736,266.117859,0,69.021309,82.638245,324.018372,285.430573,?,?,?,2
1484,'2017/02/11 14:26:02:171',20,0.000007,71.722275,92.566643,284.334229,0,69.443382,310.265869,503.607605,265.141052,0,68.798302,81.378174,325.611145,285.37973,?,?,?,2
1485,'2017/02/11 14:26:02:282',20,0.000008,71.765068,92.13678,284.290497,0,69.389206,311.500305,503.5271,263.868195,0,69.007706,80.928009,326.035645,284.782349,?,?,?,2
1486,'2017/02/11 14:26:02:468',20,0.000007,71.241386,92.116966,284.226318,0,69.346375,311.549255,503.654968,263.570129,0,69.59536,82.330719,325.280975,284.779083,?,?,?,2
1487,'2017/02/11 14:26:02:575',20,0.000012,71.51416,91.989357,284.214661,0,69.722725,311.357025,503.388245,263.237549,0,69.387978,79.109528,328.545044,284.498108,?,?,?,2
1488,'2017/02/11 14:26:02:758',20,0.000012,71.751358,92.337784,285.074188,0,68.288086,309.957581,502.42688,262.065796,0,68.781204,78.466705,328.019775,284.815338,?,?,?,2
1489,'2017/02/11 14:26:02:874',20,0.000014,70.994347,92.156067,284.700562,0,68.626404,311.085754,502.936707,262.171906,0,68.682388,80.141602,326.965576,284.516144,?,?,?,2
1490,'2017/02/11 14:26:03:060',20,0.00003,71.313278,92.298569,284.601227,0,68.512764,310.538269,502.348328,261.824585,0,69.120789,80.794556,325.860474,284.673035,?,?,?,2
1491,'2017/02/11 14:26:03:174',20,0.000049,71.415009,92.086166,283.975403,0,67.978577,311.689941,503.102142,262.225861,0,69.90612,83.313965,324.416016,285.461609,?,?,?,2
1492,'2017/02/11 14:26:03:336',20,0.000071,70.776428,92.471405,283.722107,0,68.454582,310.263733,502.642059,260.926392,0,68.713737,81.470551,324.915833,284.942841,?,?,?,2
1493,'2017/02/11 14:26:03:523',20,0.000132,71.206772,92.465767,284.606293,0,68.219574,310.92804,502.401062,261.316772,0,68.327705,79.773438,325.816162,285.359039,?,?,?,2
1494,'2017/02/11 14:26:06:779',20,0.000003,71.099251,91.719055,282.438354,0,67.649399,313.090942,501.018585,262.955994,0,68.115631,86.799194,323.100128,284.273743,?,?,?,2
1495,'2017/02/11 14:26:09:023',20,0.000012,71.881264,92.622871,283.287903,0,67.574295,307.589294,498.019775,267.380341,0,67.824532,78.768616,327.494293,283.227722,?,?,?,2
1496,'2017/02/11 14:26:09:158',20,0.00002,71.986084,92.458046,283.589203,0,67.810448,303.892822,496.811218,264.848022,0,67.497284,74.905396,326.567413,281.899536,?,?,?,2
1497,'2017/02/11 14:26:09:304',20,0.000019,71.219666,92.905418,283.561615,0,67.766953,305.18808,497.838043,265.417419,0,66.107727,80.157532,323.9823,282.692474,?,?,?,2
1498,'2017/02/11 14:26:09:403',20,0.000016,71.278564,92.586418,283.303833,0,68.163734,304.030029,496.850403,264.713409,0,66.309357,78.83255,324.215088,281.750916,?,?,?,2
1499,'2017/02/11 14:26:09:596',20,0.000019,71.440117,92.844986,282.612427,0,66.893387,304.073029,497.389679,264.77063,0,67.477226,78.739929,324.118774,280.68631,?,?,?,2
1500,'2017/02/11 14:26:09:702',20,0.000013,71.945412,92.251007,282.125824,0,66.376854,306.458435,497.661438,263.545654,0,67.100189,79.612335,324.37265,280.577209,?,?,?,2
1501,'2017/02/11 14:26:09:901',20,0.000011,71.421913,92.79892,282.912476,0,67.673225,305.388916,498.153015,264.114746,0,67.778236,80.835907,321.86734,281.139709,?,?,?,2
1502,'2017/02/11 14:26:10:041',20,0.000015,71.257744,92.215126,282.185822,0,67.260506,305.165344,497.15802,263.524597,0,68.381531,80.417969,321.343506,281.270599,?,?,?,2
1503,'2017/02/11 14:26:10:200',20,0.000014,71.294601,92.848412,282.262573,0,67.323524,305.717346,497.635895,263.354889,0,67.67366,79.798706,322.764832,281.399597,?,?,?,2
1504,'2017/02/11 14:26:10:368',20,0.000016,71.390816,92.644875,282.22699,0,67.466125,305.549194,497.084045,262.245575,0,67.406708,79.293091,322.95813,281.568665,?,?,?,2
1505,'2017/02/11 14:26:10:508',20,0.000018,71.503365,92.004333,283.430542,0,67.395172,306.014954,497.689392,262.789734,0,69.206207,79.721558,323.209259,281.521301,?,?,?,2
1506,'2017/02/11 14:26:10:666',20,0.000021,72.082779,92.047844,283.086243,0,67.87912,305.415588,497.56723,262.994141,0,68.874641,78.893616,323.592468,281.177765,?,?,?,2
1507,'2017/02/11 14:26:10:804',20,0.00003,72.368858,92.422745,283.130737,0,66.853943,304.235748,497.960144,265.811096,0,69.085861,77.868073,324.356262,281.361267,?,?,?,2
1508,'2017/02/11 14:26:10:969',20,0.000059,71.696991,92.143074,282.988586,0.000003,66.642464,304.154755,497.600525,266.095581,0,67.84111,77.483032,324.063416,281.457794,?,?,?,2
1509,'2017/02/11 14:26:11:107',20,0.000087,72.558914,92.289429,283.076355,0.000196,66.309975,304.127197,497.157593,265.643158,0,67.697556,78.831696,323.271149,281.940887,?,?,?,2
1510,'2017/02/11 14:26:11:307',20,0.000144,72.262917,92.929276,283.562103,0.003986,66.551476,302.879456,496.734802,266.140656,0,67.230667,77.112152,323.900146,281.600342,?,?,?,2
